"id";"name";"link";"visited"
1681;"Hyper Gym";"http://www.justdial.com/Delhi/Hyper-Gym-<near>-Near-icici-bank-Greater-Noida/011PXX11-XX11-140217190141-P2S6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1682;"X Factor Gym";"http://www.justdial.com/Delhi/X-Factor-Gym-<near>-Noida-Sector-52/011PXX11-XX11-140820110404-L8J7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1683;"The Fitness Gym";"http://www.justdial.com/Delhi/The-Fitness-Gym-<near>-Near-B-Block-Mkt-Gunjan-Play-School-Noida-Sector-62/011PXX11-XX11-110405092632-N2L8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1684;"Fitness gym &spa";"http://www.justdial.com/Delhi/Fitness-gym-spa-<near>-Behind-srs-value-bazaar-Noida-Sector-50/011PXX11-XX11-131015125924-F6V9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1685;"Way Fitness Academy";"http://www.justdial.com/Delhi/Way-Fitness-Academy-<near>-Noida-Sector-41/011PXX11-XX11-100723120849-W8E1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1687;"DasBiorhythm";"http://www.justdial.com/Delhi/DasBiorhythm-<near>-Near-Pari-Chowk-Greater-Noida/011PXX11-XX11-140125234516-L6W8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1688;"Body Temple Fitness For Gents ...";"http://www.justdial.com/Delhi/Body-Temple-Fitness-For-Gents-Ladies-<near>-Bhangel/011PXX11-XX11-120512125619-H1C6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1689;"Max Power Gym";"http://www.justdial.com/Delhi/Max-Power-Gym-<near>-Greater-Noida/011PX120-X120-130307125018-L2E5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1690;"IRON HEALTH CLUB";"http://www.justdial.com/Delhi/IRON-HEALTH-CLUB-<near>-Near-to-POOL-Greater-Noida/011PXX11-XX11-130111161011-A4C5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1693;"Fitness 44 unisex gym";"http://www.justdial.com/Delhi/Fitness-44-unisex-gym-<near>-NR-omexe-appartment--Noida-Sector-44/011PXX11-XX11-130617121618-N7E3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1694;"Life fit gym";"http://www.justdial.com/Delhi/Life-fit-gym-<near>-Near-union-bank-of-India-Noida-Sector-49/011PXX11-XX11-131105131246-D5P7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1696;"Vikrant Palace";"http://www.justdial.com/Delhi/Vikrant-Palace-<near>-Opposite-Amity-University-Gate-No-2-Raipur-Noida-Sector-126/011PXX11-XX11-130104144524-V5T8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1697;"Body Fitness Gym";"http://www.justdial.com/Delhi/Body-Fitness-Gym-<near>-Sadarpur-Colony-Near-Chetram-Inter-College-Gautam-Budh-Nagar-Noida-Sector-45/011PXX11-XX11-120106205102-E2J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1698;"Workouts gym";"http://www.justdial.com/Delhi/Workouts-gym-<near>-Noida-Sector-45/011PXX11-XX11-120922164805-L2D1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1699;"Guys and Dolls";"http://www.justdial.com/Delhi/Guys-and-Dolls-<near>-Gama-Second-Amritpuram-Jagat-Farms-Greater-Noida/011PK047352_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1700;"The body fitness gym";"http://www.justdial.com/Delhi/The-body-fitness-gym-<near>-Noida-Sector-107/011PXX11-XX11-140104184639-R1E6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1702;"Noida Gym & Fitness Centre";"http://www.justdial.com/Delhi/Noida-Gym-Fitness-Centre-<near>-Behind-HP-Petrol-Pump-And-Opposite-Sai-Mandir-Noida-Sector-71/011PXX11-XX11-150211182744-X1Y2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1703;"City Health Club";"http://www.justdial.com/Delhi/City-Health-Club-<near>-Near-Gulmohar-Building-Sector-32-Greater-Noida/011PXX11-XX11-140304105603-V5C6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1705;"Noida Health Club";"http://www.justdial.com/Delhi/Noida-Health-Club-<near>-Bhangel-Near-Red-Light-Noida-Sector-49/011PXX11-XX11-131105131403-G1P4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1706;"Nutri Fit life";"http://www.justdial.com/Delhi/Nutri-Fit-life-<near>-Shopprix-Mall-Noida-Sector-61/011PXX11-XX11-140719113052-A2S6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1707;"Fine & fitness";"http://www.justdial.com/Delhi/Fine-fitness-<near>-Labour-Chock-Noida-Sector-62/011PXX11-XX11-131025123758-C6Y7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1708;"Bajrang health club";"http://www.justdial.com/Delhi/Bajrang-health-club-<near>-Noida-Sec-31/011PXX11-XX11-140707184107-A2S9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1709;"Fitness plus gym";"http://www.justdial.com/Delhi/Fitness-plus-gym-<near>-near-csd-canteen-Greater-Noida/011PXX11-XX11-150922102009-V2U3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1710;"Greater Noida GYM";"http://www.justdial.com/Delhi/Greater-Noida-GYM-<near>-near-pari-chowk-Greater-Noida/011PXX11-XX11-151014134622-V1S4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1711;"Design arch GYM";"http://www.justdial.com/Delhi/Design-arch-GYM-<near>-Greater-Noida/011PXX11-XX11-140201103338-A9I6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1713;"JSB HEALTH CLUB";"http://www.justdial.com/Delhi/JSB-HEALTH-CLUB-<near>-near-bsf-camp-Greater-Noida/011PXX11-XX11-150323133326-R1L5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1714;"The Perfect Gym";"http://www.justdial.com/Delhi/The-Perfect-Gym-<near>-Opp-Arya-Deep-Public-School-Greater-Noida/011PXX11-XX11-140419162912-P7H3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1715;"THE REAL GYM";"http://www.justdial.com/Delhi/THE-REAL-GYM-<near>-Near-silver-city-2-Greater-Noida/011PXX11-XX11-140324171809-R2B1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1716;"THE PLANET HEALTH CLUB";"http://www.justdial.com/Delhi/THE-PLANET-HEALTH-CLUB-<near>-Near-axis-bank-atm-Greater-Noida/011PXX11-XX11-150413164736-Q9U6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1717;"ANTHAM HEALTH & SPORTS";"http://www.justdial.com/Delhi/ANTHAM-HEALTH-SPORTS-<near>-Near-Greater-noida-Authority-Greater-Noida/011PXX11-XX11-140712143534-M4C4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1720;"Ant ham health & sports";"http://www.justdial.com/Delhi/Ant-ham-health-sports-<near>-Near-by-parag-dairy-Beta-1-Greater-Noida/011PXX11-XX11-141028172956-S2A2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1721;"Ganpati Travels";"http://www.justdial.com/Delhi/Ganpati-Travels-<near>-Noida/011PXX11-XX11-130309161521-E4V8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1723;"Bodye Engineers";"http://www.justdial.com/Delhi/Bodye-Engineers-<near>-Near-India-TV-Office-Noida-Sector-92/011PXX11-XX11-150716105651-M2Q5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1724;"Fitness India gym";"http://www.justdial.com/Delhi/Fitness-India-gym-<near>-Noida-Sector-110/011PXX11-XX11-150128160211-B3B9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1726;"Woman power fitness studio";"http://www.justdial.com/Delhi/Woman-power-fitness-studio-<near>-Opp-prateek-laurel-Noida-Sector-122/011PXX11-XX11-140829174356-N6F9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1728;"Dharmender painting";"http://www.justdial.com/Delhi/Dharmender-painting-<near>-Noida-Sector-45/011PXX11-XX11-130402130324-G7E3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1731;"Deva health club";"http://www.justdial.com/Delhi/Deva-health-club-<near>-Opp-Golf-corse-Noida-Sector-44/011PXX11-XX11-131010162051-E2S2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1732;"Metro Health Care Gym";"http://www.justdial.com/Delhi/Metro-Health-Care-Gym-<near>-Opposite-Krepsko-Apartment-Noida-Sector-35/011PXX11-XX11-140117172841-E3C3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1733;"Moksham body mantra";"http://www.justdial.com/Delhi/Moksham-body-mantra-<near>-Mamura-village-Noida-Sector-66/011PXX11-XX11-141206174235-N9V5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1734;"Ultimate gym";"http://www.justdial.com/Delhi/Ultimate-gym-<near>-Noida-Sector-66/011PXX11-XX11-141227174811-I2C4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1738;"Bristol gym";"http://www.justdial.com/Delhi/Bristol-gym-<near>-Royal-plaza-market-Noida-Sector-31/011PXX11-XX11-141011174132-C8D2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1740;"Complete fitness pvt. Ltd.";"http://www.justdial.com/Delhi/Complete-fitness-pvt-Ltd--<near>-Near-to-NMC-Hospital-Noida-Sector-30/011PXX11-XX11-131011181452-H5R1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1741;"Yadav health club";"http://www.justdial.com/Delhi/Yadav-health-club-<near>-Near-hathi-mandir-gali-Noida-Sector-66/011PXX11-XX11-130930174152-X9Z4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1742;"Hercules Gym";"http://www.justdial.com/Delhi/Hercules-Gym-<near>-Near-Nithari-Noida-Sector-31/011PXX11-XX11-140625131734-J8A1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1743;"Fitness hub gym";"http://www.justdial.com/Delhi/Fitness-hub-gym-<near>-Noida-Sector-62/011PXX11-XX11-140919182928-C9E5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1744;"Xtreme gym";"http://www.justdial.com/Delhi/Xtreme-gym-<near>-Opp-Assotech-building-Noida-Sector-62/011PXX11-XX11-140716170619-X6N9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1747;"Amar Muscular GYM";"http://www.justdial.com/Delhi/Amar-Muscular-GYM-<near>-Near-Church-Khora-Colony/011PXX11-XX11-130715185048-M8N5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1748;"Unique Health Club17";"http://www.justdial.com/Delhi/Unique-Health-Club17-<near>-Surajpur/011PXX11-XX11-140416085849-T2U1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1749;"sip abacus & brain gym";"http://www.justdial.com/Delhi/sip-abacus-brain-gym-<near>-Sec-37-Faridabad-City/011PXX11-XX11-101203141946-Z2B1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1750;"Body Craft Gym & Supplement Wo...";"http://www.justdial.com/Delhi/Body-Craft-Gym-Supplement-Working-<near>-Main-Mkt-Sabji-Mandi-Tigaon/011PXX11-XX11-110408085731-T3G3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1751;"Shake N Shape";"http://www.justdial.com/Delhi/Shake-N-Shape-<near>-Nr-Ekaant-Hotel-Nr-Mkt-Faridabad-Sector-17/011P1233995278B6C7P7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1752;"Talwalkars Better Value Fitnes...";"http://www.justdial.com/Delhi/Talwalkars-Better-Value-Fitness-Ltd-<near>-Huda-Market-Behind-The-Police-Station-Faridabad-Sector-14/011PXX11-XX11-110615113838-U1X4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1753;"Carlos Gym";"http://www.justdial.com/Delhi/Carlos-Gym-<near>-Near-Kheri-Pul-Greater-Faridabad/011PXX11-XX11-130805162907-Y7B7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1754;"Fitness connection";"http://www.justdial.com/Delhi/Fitness-connection-<near>-Near-kheri-pull-Huda-market-Faridabad-Sector-18/011PXX11-XX11-150619180533-J1Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1759;"Torque gym & spa";"http://www.justdial.com/Delhi/Torque-gym-spa-<near>-Huda-market-sector-14-Faridabad/011PXX11-XX11-131004104102-T1J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1760;"Dronacharya Gym";"http://www.justdial.com/Delhi/Dronacharya-Gym-<near>-Near-Sector-9-Dividing-Rule-Faridabad-Sector-10/011PXX11-XX11-120503110924-M4L6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1761;"Revolution";"http://www.justdial.com/Delhi/Revolution-<near>-Basement-Of-Lakme-Faridabad-Sector-14/011PXX11-XX11-130610191507-B7B8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1763;"MFD Gym & Cafe";"http://www.justdial.com/Delhi/MFD-Gym-Cafe-<near>-Near-satyam-guest-house-Faridabad-Sector-16/011PXX11-XX11-140501174027-I4M3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1765;"Club joggers park";"http://www.justdial.com/Delhi/Club-joggers-park-<near>-Faridabad-Sector-17/011PXX11-XX11-140728170304-X7N5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1766;"Talwalkers gym & spa";"http://www.justdial.com/Delhi/Talwalkers-gym-spa-<near>-Dav-school-Faridabad-City/011PXX11-XX11-131028105721-B8I5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1768;"Energym Fitness Center";"http://www.justdial.com/Delhi/Energym-Fitness-Center-<near>-Above-Chawla-Electro-World-Faridabad-Sector-29/011PXX11-XX11-100215182340-W8H7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1769;"Blue Ray Fitness Centre";"http://www.justdial.com/Delhi/Blue-Ray-Fitness-Centre-<near>-Near-Nainital-Bank-Faridabad-Sector-29/011PXX11-XX11-140104112823-A7Q6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1770;"Muscle Freak";"http://www.justdial.com/Delhi/Muscle-Freak-<near>-Near-Sanjha-Chulha-Faridabad-Sector-19/011PXX11-XX11-131009182008-X7E6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1771;"Grand fitness mantraa";"http://www.justdial.com/Delhi/Grand-fitness-mantraa-<near>-Near-surajkund-Charmwood-Village/011PXX11-XX11-131022164822-H1K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1772;"Yo Fitness Studio & Academy";"http://www.justdial.com/Delhi/Yo-Fitness-Studio-Academy-<near>-Near-Sector-28-Huda-Market-Faridabad/011PXX11-XX11-131205141607-J8J5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1774;"Hard Candy";"http://www.justdial.com/Delhi/Hard-Candy-<near>-Near-HUDA-Market-Spring-Field-Colony/011PXX11-XX11-131104111443-Y5L4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1775;"Healthy Apple Gym";"http://www.justdial.com/Delhi/Healthy-Apple-Gym-<near>-Behind-Pristine-Mall-Faridabad-Sector-31/011PXX11-XX11-150903143714-H4C7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1776;"Optimum Gym & Fitness Lounge";"http://www.justdial.com/Delhi/Optimum-Gym-Fitness-Lounge-<near>-HUDA-market-Faridabad-Sector-31/011PXX11-XX11-130823174400-X6Z5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1777;"New Health Line";"http://www.justdial.com/Delhi/New-Health-Line-<near>-Near-Andhra-Bank-Faridabad-Sector-17/011PXX11-XX11-150820170931-J6Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1778;"Athlete Gym";"http://www.justdial.com/Delhi/Athlete-Gym-<near>-Near-Jain-Mandir-sec-16-Old-Faridabad/011PXX11-XX11-150730175211-Z7U3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1779;"Sri SAI Nutrition";"http://www.justdial.com/Delhi/Sri-SAI-Nutrition-<near>-Opp-Sec-29-Old-Faridabad/011PX129-X129-121202194331-N3E3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1780;"Muscle freak gym";"http://www.justdial.com/Delhi/Muscle-freak-gym-<near>-Near-anaj-mandi-Faridabad-Sector-16/011PXX11-XX11-140925171216-U4G6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1781;"MFD Gym n Cafe";"http://www.justdial.com/Delhi/MFD-Gym-n-Cafe-<near>-Near-sagar-cinema-Faridabad-Sector-16/011PXX11-XX11-130925171241-X3M2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1786;"ROYAL FITNESS STUDIO";"http://www.justdial.com/Delhi/ROYAL-FITNESS-STUDIO-<near>-Near-Shivalik-Hospital-Badarpur/011PXX11-XX11-150120141454-C4I8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1787;"Pro Power Gym";"http://www.justdial.com/Delhi/Pro-Power-Gym-<near>-Ashoka-Main-Market-Ashoka-Enclave-Faridabad-Sector-35/011PXX11-XX11-150507130109-C8X2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1788;"Slim Style";"http://www.justdial.com/Delhi/Slim-Style-<near>-Near-Navjeen-Public-School-Faridabad-Sector-11/011PX129-X129-120308202319-R8Y3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1789;"Curves n cuts";"http://www.justdial.com/Delhi/Curves-n-cuts-<near>-Near-Kanishka-Tower-Faridabad-Sector-34/011PX129-X129-121019173343-M3R8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1791;"Pulse Gym";"http://www.justdial.com/Delhi/Pulse-Gym-<near>-Opposite-Paramount-And-Opposite-Crossing-Republic-Main-Gate-Crossing-Republik/011PXX11-XX11-110725143528-L6K3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1792;"Rock and Roll Dance Academy";"http://www.justdial.com/Delhi/Rock-and-Roll-Dance-Academy-<near>-Huda-Market-Near-Satya-Palace-Hall-Faridabad-Sector-7/011PXX11-XX11-140228165303-R5M7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1793;"Bluezz Gym";"http://www.justdial.com/Delhi/Bluezz-Gym-<near>-Near-Gate-no-4-Green-Fields-Colony/011PXX11-XX11-140403200848-R6J1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1794;"Yach Fitness Zone";"http://www.justdial.com/Delhi/Yach-Fitness-Zone-<near>-Near-Kk-Spun-Pipe-Pvt-Ltd-Ballabhgarh-Faridabad/011PXX11-XX11-140227190822-Z2G7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1796;"Flexy Fit Gym";"http://www.justdial.com/Delhi/Flexy-Fit-Gym-<near>-Green-Field-Clny-Nr-Gate-No-4-Faridabad/011PXX11-XX11-110802155449-D3L7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1797;"Olympic Gym";"http://www.justdial.com/Delhi/Olympic-Gym-<near>-Ballabhgarh-Faridabad/011PX129-X129-120415154139-D3R9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1798;"Aryas Fitness Point";"http://www.justdial.com/Delhi/Aryas-Fitness-Point-<near>-Near-Aggarwal-Girls-School-Ballabhgarh-Faridabad/011PXX11-XX11-110706083357-D3P9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1799;"Ubed Health Club";"http://www.justdial.com/Delhi/Ubed-Health-Club-<near>-Dhaulana/011PX120-X120-120306170451-P5Y6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1800;"S A Fitness Centre";"http://www.justdial.com/Delhi/S-A-Fitness-Centre-<near>-Opp-Kanishka-Tower-Faridabad-Sector-34/011PXX11-XX11-140226104907-A4R5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1801;"Pro Fitness Unisex Gym";"http://www.justdial.com/Delhi/Pro-Fitness-Unisex-Gym-<near>-near-Ashoka-Enclave-Phase-1-Faridabad-Sector-34/011PXX11-XX11-150923231845-F7B3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1802;"Body Xplod";"http://www.justdial.com/Delhi/Body-Xplod-<near>-Ashoka-Main-Faridabad-Sector-35/011P1234345638T4N8V5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1803;"Kaizer gym & fitness center";"http://www.justdial.com/Delhi/Kaizer-gym-fitness-center-<near>-Huda-market-Faridabad-Sector-37/011PXX11-XX11-150110180138-A1B3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1804;"BAISLA FITNESS POINT";"http://www.justdial.com/Delhi/BAISLA-FITNESS-POINT-<near>-Main-Market-Badarpur/011PXX11-XX11-121106122009-Q3S8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1806;"Hardrock gym";"http://www.justdial.com/Delhi/Hardrock-gym-<near>-Faridabad-NIT/011PXX11-XX11-150831170428-F8H3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1807;"The Iron City";"http://www.justdial.com/Delhi/The-Iron-City-<near>-Faridabad-NIT/011PXX11-XX11-150518183129-U8J6_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1808;"K G N Food Supplement";"http://www.justdial.com/Delhi/K-G-N-Food-Supplement-<near>-Near-bajaj-shoe-room-Noida/011PXX11-XX11-130119155747-Z3M8_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1809;"HEALTH INDIA";"http://www.justdial.com/delhi/HEALTH-INDIA-<near>-opposite-of-Shivam-garden-Badarpur/011PXX11-XX11-151012171253-W7R3_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1810;"P. k health club";"http://www.justdial.com/Delhi/P-k-health-club-<near>-Near-Shuvam-Garden-Badarpur/011PXX11-XX11-121106143542-L5U9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1811;"Rajput Fitness Health Club";"http://www.justdial.com/Delhi/Rajput-Fitness-Health-Club-<near>-Chhainsa-Ballabhgarh-Faridabad/011PXX11-XX11-140312203010-G4H4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1819;"LIFE N STYLE";"http://www.justdial.com/Delhi/LIFE-N-STYLE-<near>-Opposte-DPS-School-phone-no-9971313016-Noida-Sector-26/011PXX11-XX11-121006150439-D5E4_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1821;"Nelson Health Club";"http://www.justdial.com/Delhi/Nelson-Health-Club-<near>-Opposite-Apj-Swarn-School-Faridabad-Sector-21d/011PXX11-XX11-100721101327-U6A5_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1822;"Aspire Gym";"http://www.justdial.com/Delhi/Aspire-Gym-<near>-Nr-Anupam-Sweets-Faridabad/011P1233578846Q7H2P1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1823;"Cosmic Gym";"http://www.justdial.com/Delhi/Cosmic-Gym-<near>-Near-DAV-College-Faridabad-NIT/011PXX11-XX11-131204191641-R1Q1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1824;"Pratham Gym";"http://www.justdial.com/Delhi/Pratham-Gym-<near>-Near-Bikaner-Sweets-Faridabad-NIT/011PXX11-XX11-121017135232-X2K2_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1825;"Tuff N tone";"http://www.justdial.com/Delhi/Tuff-N-tone-<near>-Chaudhary-More/011PXX11-XX11-131225111101-Q9H1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1826;"Body Zone";"http://www.justdial.com/delhi/Body-Zone-<near>-near-towen-park-Faridabad/011PX129-X129-120213222157-P1Y7_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1827;"Sehat Gym";"http://www.justdial.com/Delhi/Sehat-Gym-<near>-Faridabad/011PXX11-XX11-140315161346-Z3R1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1828;"Fitness Zone Gym";"http://www.justdial.com/Delhi/Fitness-Zone-Gym-<near>-Faridabad/011PXX11-XX11-140213175314-V4A1_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
1829;"INSTITUTE FOR SPORTS AND FITNE...";"http://www.justdial.com/Delhi/INSTITUTE-FOR-SPORTS-AND-FITNESS-DEVELOPMENT-<near>-Nr-Dav-College-N-I-T-Faridabad/011PXX11-XX11-101001213326-S7Y9_BZDET?xid=RGVsaGkgR3ltbmFzaXVtcyBOb2lkYQ==";"1"
